rep_point_x,rep_point_y,parent_block_uid,child_block_uid
7475681.920926645,1175195.6242857142,16525,750968
7474416.254024092,1189706.8214285714,17181,755235
7455786.065353232,1184595.4714285715,17009,755897
7474645.46349599,1196353.6814285712,17327,751443
7479355.483431639,1186493.7442857143,17562,755035
7475013.714750232,1173411.9157142858,16397,755060
7481860.492390836,1188194.5357142857,17561,755899
7480389.190547146,1188100.4814285715,17561,755900
7481647.505423414,1187141.1157142855,17561,755901
7480326.5781761985,1187454.0314285713,17561,755903
7480472.106022125,1188801.502857143,17561,755898
7472956.483443515,1174328.3485714286,16455,760811
7484997.865815065,1201186.1757142858,17591,759041
7473627.711866155,1174271.4485714287,16460,760810
7472906.620086823,1174215.2985714287,16469,760812
7500232.429653309,1190469.98,17579,761938
7471963.843186103,1190660.69,17098,760954
7500030.660868689,1190203.3028571429,17579,761939
7475609.712815563,1183357.1785714286,16597,766529
7475163.196286842,1185644.5557142857,16600,775747
7475120.374305046,1185691.6542857145,16598,775749
7481196.252510516,1194719.3142857142,17428,762792
7472723.95727811,1174138.7814285716,16469,760806
7472832.530036248,1174197.1099999999,16469,760807
7472771.31266968,1174157.2914285713,16469,760808
7473059.239980618,1174227.15,16469,760809
7452411.3388937265,1177534.2371428572,17120,742197
7490370.478114141,1178474.4057142856,17580,742200
7455165.5539742485,1178519.3571428573,16886,742202
7471738.989095164,1178515.2814285713,16479,742203
7455014.927045489,1178417.1914285715,16886,742204
7472278.167692806,1182738.1028571427,16740,742143
7472313.0013600085,1181838.7714285715,16741,742146
7443546.6977678975,1182100.4285714286,17622,742148
7465984.079986768,1181939.0585714285,16930,742149
7464995.504003631,1181722.6085714286,16952,742152
7475709.573358614,1181452.3585714286,16520,742157
7475661.345046781,1180931.9242857143,16520,742159
7452407.837323897,1181172.0614285714,17617,742160
7475944.920778592,1180879.62,16520,742162
7476053.8339160485,1180834.2257142859,16520,742163
7465549.902358962,1180825.4157142858,16959,742164
7465508.091485856,1180690.5771428572,16964,742165
7475899.728472449,1180764.942857143,16520,742166
7472165.731651798,1180412.8142857144,16444,742169
7468601.528075747,1180533.1285714284,16718,742170
7473625.054152481,1180115.5271428572,16397,742176
7455114.961720834,1178416.8614285714,16886,742206
7455200.642443182,1178411.0314285713,16886,742207
7455336.8811420975,1178358.3657142858,16886,742208
7455164.518841255,1178314.092857143,16886,742209
7490055.043231232,1178204.8028571429,17580,742210
7456957.359118186,1177599.7314285715,17009,742214
7489766.658557293,1177721.2714285715,17580,742215
7463686.323273819,1177008.692857143,16249,742224
7484471.527802422,1176599.5528571429,16499,742226
7484802.27003878,1176516.5442857142,16555,742229
7484193.763908375,1176512.3642857142,16555,742230
7460804.600890297,1176293.8599999999,16293,742232
7484040.644409211,1176165.2085714284,16555,742234
7473526.667593016,1175581.4557142858,16426,742240
7475748.947504988,1175706.0485714287,16497,742241
7483209.180377538,1175692.3142857144,16562,742243
7483448.147162654,1175566.537142857,16562,742244
7475947.260409515,1175642.2242857143,16497,742245
7486857.650057785,1175337.4714285713,16546,742246
7486998.569804998,1175238.072857143,16546,742247
7475942.159434734,1175238.1685714286,16497,742249
7471089.739005503,1175027.1485714286,16415,742250
7471739.665054482,1175039.5014285715,16448,742251
7486698.649779614,1175060.0885714286,16546,742252
7446246.634259492,1173719.6957142856,17619,742253
7459190.091876911,1175072.9942857143,16293,742254
7476442.387787823,1175043.0757142857,16526,742255
7476203.158649682,1174901.2285714285,16527,742258
7475683.050459774,1174824.67,16524,742259
7457158.907299463,1174630.0057142857,17033,742262
7471080.580287807,1174548.8542857142,16437,742263
7473825.482196478,1174619.7442857143,16488,742264
7473695.877534715,1174555.2385714287,16488,742265
7473481.209038593,1174488.06,16455,742266
7473842.689334809,1174536.9471428571,16489,742268
7473105.340843966,1174418.984285714,16455,742270
7473801.191706393,1174458.8971428573,16489,742271
7473732.691740235,1174402.622857143,16489,742272
7473274.274615144,1174313.8242857144,16455,742273
7473430.070422173,1174272.672857143,16455,742274
7473338.678692655,1174273.5628571429,16455,742277
7473524.274086994,1174263.4957142856,16455,742278
7473274.569099825,1174187.94,16455,742279
7473382.260632968,1174175.1442857143,16455,742280
7484954.431083393,1173912.1071428573,16545,742282
7471649.378673762,1174248.74,16420,742283
7471551.089987163,1174045.6271428573,16420,742284
7471680.9597655535,1174135.7042857143,16420,742285
7471804.691084463,1174128.6528571427,16448,742286
7471414.300815179,1173833.9642857143,16477,742287
7471543.636226952,1173928.04,16420,742290
7462048.647982398,1173693.3557142857,16380,742291
7473380.954048989,1179807.7371428572,16480,742179
7468392.97373585,1179684.1385714286,16760,742180
7465210.922875771,1179564.5114285713,16686,742181
7468256.803143258,1179600.9042857145,16760,742183
7468264.406679365,1179543.1542857143,16642,742184
7490519.637269571,1179107.6400000001,17580,742188
7490701.253819946,1178693.2842857144,17580,742194
7469325.859577075,1179040.0642857142,16645,742195
7489304.7485324405,1178874.3142857142,17580,742196
7483587.117259292,1195957.7828571429,17507,741828
7483694.934617177,1195909.6071428573,17507,741829
7474862.48105208,1192664.0057142857,17297,769761
7474757.364573464,1192576.4514285715,17297,769762
7482282.755469553,1198194.2485714285,17526,771282
7471615.454917589,1192029.02,17227,772418
7470728.334724401,1189675.7057142858,16866,770307
7473023.295993127,1175205.92,16440,772558
7457310.493562708,1174962.7485714285,16888,772468
7471267.450744927,1190583.7457142856,16997,764154
7460777.352592468,1171950.4100000001,16383,773448
7471140.860793119,1190182.6342857145,17082,764155
7490381.366968706,1205997.5499999998,17589,727166
7494495.326960376,1174276.5214285715,16234,764287
7494492.18540607,1174784.4057142856,16234,764280
7495025.597086912,1174656.8728571427,16234,764281
7494695.8723207,1174992.5499999998,16234,764283
7493665.102282336,1173750.0899999999,16236,764285
7494772.060289289,1174872.017142857,16234,764286
7462850.210568203,1172326.2557142857,16359,766934
7462984.497428663,1172335.5228571428,16359,766935
7467818.273585094,1187103.85,16941,767648
7468828.446071582,1182180.5242857144,16699,778787
7475196.457215598,1190944.912857143,17180,780968
7469001.113367443,1187952.807142857,17137,765455
7493501.843235381,1195238.4300000002,17415,764637
7471849.907252063,1190547.7571428572,17002,779889
7471902.461602829,1190476.0185714285,17002,779890
7454487.693329763,1177654.4185714286,17037,781940
7463736.686811304,1171395.5557142857,16376,782863
7463681.404078875,1171354.612857143,16250,782864
7474928.819116345,1190932.4114285714,17180,780969
7426710.282127898,1175087.6457142858,16225,766332
7468791.71159317,1188568.867142857,17095,766396
7473975.796473656,1193815.6842857143,17332,783634
7425883.179630272,1173938.2328571428,16225,766330
7473331.095404343,1192082.2528571428,17262,767372
7477666.886660501,1197932.4442857143,17315,784500
7471686.377412106,1173920.2571428572,16420,768136
7463855.051298097,1176650.6271428573,16271,782719
7471630.916068272,1174071.0985714286,16420,768135
7472045.072210148,1191969.1985714287,17224,768880
7470381.696840085,1182623.1785714286,16804,784240
7470987.415086382,1190030.2185714287,17087,784299
7470938.436526299,1190108.2828571429,17087,784300
7470810.178878038,1190222.5414285716,17087,784301
7475640.231268645,1186708.9357142858,17587,770041
7481709.858535448,1181518.4671428571,16570,785299
7467746.40700548,1187201.04,16941,786251
7481559.755493427,1181484.6442857143,16570,785300
7481986.947199717,1181684.4571428571,16503,785301
7481880.968871776,1181798.3042857144,16503,785303
7456533.793766606,1175737.2057142856,17089,770959
7456751.83276845,1175676.1228571427,17026,770960
7476835.333507699,1188103.1099999999,17195,785953
7477105.351081589,1187787.372857143,17193,785954
7477196.665945925,1195235.9014285714,17365,787238
7484835.071851405,1198533.1157142858,17503,808679
7456805.771006301,1175811.637142857,17026,770961
7472253.983021031,1191086.1657142856,17255,787872
7485167.3028542055,1174016.3714285714,16545,772720
7474539.774475245,1195566.2057142858,17327,772858
7474054.604226701,1195451.852857143,17327,772859
7476014.785715138,1180734.8685714286,16520,787809
7470570.590830711,1189975.0785714285,16870,790726
7470763.384887951,1190290.1757142856,17087,790727
7470641.017515723,1190164.67,17087,790728
7456505.965732772,1168672.4285714286,16301,789444
7456416.543797577,1168992.0657142857,16317,789445
7456164.373957779,1168991.632857143,16317,789446
7456584.049058085,1168461.9085714286,16301,789447
7456218.301804082,1168841.9442857143,16317,789450
7490106.066859765,1194849.9871428572,17442,790838
7475559.337521916,1193931.8757142858,17326,790818
7475776.219681084,1193765.647142857,17307,790813
7475670.007816764,1194428.6757142856,17317,790814
7457644.445502472,1180022.92,17009,779333
7474472.437879212,1174933.142857143,16491,780715
7474166.464987403,1175277.4542857143,16491,780716
7474572.830501778,1175218.4242857143,16421,780717
7474579.286562104,1174583.2528571428,16446,780718
7474801.934818796,1174296.3785714286,16452,780719
7474751.09291501,1174411.7585714287,16446,780720
7474693.656693881,1174467.1385714286,16446,780721
7474563.140538405,1174409.127142857,16452,780722
7474676.024712035,1174335.1614285714,16452,780723
7474618.730899377,1174274.2957142857,16452,780724
7474863.415719701,1174381.1671428573,16446,780726
7474453.532922713,1175274.1928571428,16421,780728
7473986.566545001,1175269.02,16491,780755
7474431.188398218,1175377.652857143,16421,780756
7473928.566727523,1174973.2228571428,16414,780758
7473945.9487679135,1174724.1857142858,16414,780759
7474017.865349733,1174914.0028571428,16491,780760
7474021.775529271,1174996.6385714286,16414,780761
7474203.804548294,1174818.95,16414,780762
7474255.697983984,1174886.1414285714,16491,780763
7474125.681300601,1174948.4100000001,16491,780764
7474409.839631771,1174975.6828571428,16491,780765
7474514.087565926,1174817.2614285713,16491,780766
7474811.817643043,1174477.9514285713,16446,780767
7474268.086559045,1174960.6185714286,16491,780768
7474584.206307124,1174662.667142857,16446,780769
7474442.2967913225,1174826.5285714285,16446,780770
7486992.837882718,1198973.5628571429,17456,811603
7487538.779516515,1199559.6757142858,17461,811604
7486970.03143367,1199369.7714285715,17471,811590
7488200.277480647,1199226.17,17459,811591
7487731.227899389,1199672.1314285714,17466,811592
7488106.861487364,1199925.7314285715,17461,811593
7487927.810005183,1199812.8085714285,17467,811594
7487251.029672358,1199517.5942857144,17461,811595
7486606.77850447,1199451.807142857,17471,811596
7486678.336471751,1199433.422857143,17471,811597
7487408.078854088,1199452.907142857,17461,811598
7488196.144941952,1199418.4257142856,17462,811599
7487290.13337522,1199890.6542857145,17466,811600
7487343.6976314355,1199939.9857142856,17466,811601
7487313.695357293,1199794.537142857,17466,811602
7485252.83043731,1201390.7471428572,17421,814260
7474786.43609475,1184576.2128571428,16584,780360
7444605.549015116,1184550.872857143,17628,781496
7474036.939181609,1194972.78,17328,781500
7474264.602377996,1194838.28,17328,781501
7487188.30564364,1199462.6971428571,17461,811616
7488016.933570518,1199302.1385714286,17459,811617
7488088.609595986,1199257.96,17459,811618
7472111.488302322,1174264.6885714286,16456,789298
7470983.289625323,1191845.1985714287,17212,816150
7467720.030431241,1186591.3857142855,17067,814688
7477992.173702978,1186119.8857142855,17551,783904
7477867.99284382,1186007.4614285715,17554,783905
7477784.662467034,1186051.2485714285,17554,783906
7476820.776337143,1187028.8514285714,17431,783990
7459077.324518179,1170125.45,16292,815668
7470776.453575319,1189824.7985714285,16869,783892
7474115.874342935,1175868.1928571428,16417,818322
7468969.393217955,1173374.8042857144,16403,818234
7473975.589522734,1176108.1171428573,16449,818315
7474288.316019626,1175706.7457142859,16417,818317
7474336.776444985,1175910.7728571428,16449,818318
7474392.392082667,1177969.4828571428,16397,818319
7474242.458009757,1176015.7114285715,16449,818321
7456742.789685815,1174504.4671428571,17060,816916
7469529.951211498,1173308.5514285713,16418,818233
7473585.397288149,1175933.0942857142,16426,818337
7473693.827180699,1175824.0242857144,16426,818338
7473766.493656587,1176044.19,16417,818339
7472208.689999137,1174136.7942857142,16456,789300
7468682.240389249,1187994.6485714286,16969,818475
7473819.367847718,1193112.31,17288,819910
7473766.734945236,1193037.9414285715,17288,819911
7477725.789132485,1188328.97,17203,820021
7468059.707923856,1186997.427142857,16942,819873
7460603.992221173,1172717.4814285715,16247,821518
7471985.317483496,1173811.482857143,16407,789307
7471919.473095475,1173520.4228571428,16407,789308
7458915.899427816,1168199.8357142857,16353,788249
7458843.837041555,1168242.9471428571,16352,788250
7472962.172249641,1174576.572857143,16439,789277
7472774.274928824,1174735.0628571429,16439,789280
7473251.572630158,1174830.982857143,16436,789281
7472595.072958717,1174641.9885714287,16443,789282
7472327.272075567,1173880.6314285714,16468,789283
7472330.295794143,1174034.0857142857,16407,789284
7472168.472115628,1173878.2014285713,16407,789285
7472112.008086358,1173933.7,16407,789286
7472907.055849809,1174394.1114285714,16469,789287
7472585.116887276,1174300.5014285715,16443,789288
7472777.390774803,1174395.4857142856,16443,789289
7472545.833535463,1174371.93,16443,789290
7472495.087854148,1174155.7585714285,16468,789291
7472692.225444101,1174184.0428571429,16469,789292
7472422.185191305,1174013.7542857141,16407,789293
7472490.502391418,1174427.8028571429,16456,789294
7472413.574439971,1174468.7042857143,16443,789295
7472275.76971454,1174352.3857142858,16456,789296
7472698.171867982,1174533.6071428573,16443,789297
7477609.432511006,1194926.6985714287,17266,807565
7437903.616233545,1172404.807142857,17619,808225
7487003.1511801435,1201432.1242857142,17483,809389
7487047.285074053,1201229.612857143,17490,809390
7486858.33148699,1201381.7457142856,17483,809391
7474924.597373603,1189032.54,17168,790280
7475037.889798509,1189076.7842857144,17168,790281
7475039.991018578,1189159.2028571428,17168,790282
7477356.29499209,1165396.8728571427,16540,790362
7483177.477586767,1199494.152857143,17513,807330
7457875.782434147,1169532.6428571427,16394,807429
7457548.960448605,1169723.3028571429,16371,807430
7457981.648251632,1169191.5957142857,16394,807431
7457719.639949299,1169654.8242857144,16394,807432
7473860.486842476,1172365.7814285713,16471,809025
7474350.2022855375,1172367.0557142857,16412,809026
7473983.8996573165,1172005.65,16471,809009
7469275.287707742,1185792.6385714286,16631,809180
7473673.494415678,1172720.112857143,16412,809024
7473805.634119985,1172826.1942857143,16412,809023
7473912.146832485,1171940.9985714285,16472,809022
7474207.977557197,1172470.08,16412,809010
7473859.58389321,1172148.5257142857,16471,809011
7473512.654293131,1172190.7657142857,16466,809012
7473381.08754549,1172189.29,16466,809013
7473554.899343416,1172444.9342857143,16471,809014
7473763.947070196,1172349.5885714286,16471,809015
7473358.584803302,1172345.5485714287,16412,809016
7473297.942349511,1172357.4657142856,16412,809018
7474405.367699586,1172406.1842857143,16412,809019
7473942.634818958,1172829.7814285716,16412,809020
7473992.9692119695,1172131.03,16471,809021
7490843.850246793,1206930.1585714286,17589,811497
7475532.452397047,1191343.7828571429,17180,812708
7475464.989239944,1191319.0271428572,17180,812709
7475938.2386578955,1186035.5242857144,17545,827279
7476020.79595724,1186076.6742857143,17545,827280
7476134.921335468,1185904.2557142857,17545,827281
7478677.918744496,1192902.5742857142,17534,812353
7478613.681186197,1192985.7914285716,17595,812354
7447395.481998717,1176362.3385714286,17621,812798
7447553.417561194,1176331.0042857144,17621,812799
7488808.325676703,1160793.54,16552,813783
7472737.610842859,1188351.1314285714,16752,815441
7468431.562654097,1169404.4457142858,16334,815472
7483246.152965637,1199060.2157142856,17518,834037
7483462.502359899,1198881.8642857145,17422,834038
7451082.491463272,1177506.9385714284,17120,834115
7451133.847789097,1178396.2942857144,17121,834116
7451175.044384036,1178016.4828571428,17121,834118
7467823.340594672,1181440.7757142857,16638,815400
7459384.02192105,1169822.1285714286,16367,815665
7459152.071756135,1169896.642857143,16292,815667
7469051.878440781,1182002.4257142856,16748,817740
7484673.4774014875,1198155.387142857,17505,816321
7471743.394513039,1191311.9657142856,17215,818752
7471493.511167798,1191468.53,17215,818751
7471586.514775701,1191208.4542857143,17215,818753
7471021.780620041,1191441.305714286,17214,818754
7471641.615381962,1189970.035714286,16879,836017
7471843.913932614,1191414.5257142857,17232,836987
7477138.152557451,1159937.7085714287,50144,821330
7468583.704838575,1185987.9742857143,17130,819440
7468480.847501809,1185430.1214285714,16921,819441
7463346.525759168,1172612.7942857142,16386,806971
7469810.731409833,1185163.3171428572,16629,807060
7463518.92833012,1172747.08,16356,806970
7463109.940270963,1171913.6042857142,16251,806967
7463165.783839522,1172415.85,16361,806969
7463399.965179787,1172803.1257142858,16272,806972
7463259.126948255,1172781.51,16272,806973
7463086.955066353,1172574.0457142857,16272,806974
7463261.339750819,1172346.0042857144,16386,806976
7456359.12489214,1176022.1742857143,17089,829606
7456457.245072788,1175502.5857142857,17031,829607
7456495.357672585,1176156.4442857143,17089,829608
7456400.393612689,1175566.72,17031,829610
7456153.252671812,1175642.5871428573,17032,829611
7500208.125754793,1188741.1157142858,17579,829164
7497351.427116452,1189967.03,17574,829165
7499790.585019976,1189274.387142857,17579,829166
7473689.139739703,1190857.5271428572,17234,829077
7473636.620501455,1191042.24,17234,829078
7454310.106251257,1178078.5114285713,17030,833519
7454661.772746775,1178467.1600000001,17023,833520
7454487.005404266,1178267.4714285713,17029,833521
7454546.530341781,1178228.3885714286,17029,833522
7454713.6955953725,1178361.3399999999,17023,833523
7454674.0931722,1178560.67,17023,833524
7463220.841126915,1179578.642857143,16972,833190
7463397.56228669,1179684.0128571428,16977,833193
7454190.984012853,1177932.8985714284,17030,833526
7454544.857827286,1178452.7314285715,17023,833527
7454295.735481143,1177914.2057142858,17030,833528
7454429.359238433,1178310.3399999999,17029,833529
7475013.378770319,1193807.7485714285,17373,829636
7472179.0991129,1194231.3199999998,17276,837220
7469944.836156379,1180254.7628571428,16728,836633
7465427.617311859,1182121.827142857,16936,822798
7456418.246674978,1169482.1099999999,16317,822651
7456510.212920394,1169341.8014285713,16317,822650
7454522.040427069,1177741.2614285713,17037,824810
7454853.960251806,1178278.27,17023,824811
7454975.842748498,1178311.9542857143,16887,824812
7454600.085968424,1177969.2542857141,17037,824813
7454862.737605674,1178068.23,16887,824814
7454674.173813994,1177785.8585714286,17037,824815
7454951.182186737,1178154.0299999998,16887,824816
7454778.488750722,1178309.1871428571,17023,824817
7454578.945252812,1177897.3657142858,17037,824818
7454564.853408163,1177811.46,17037,824819
7459205.5922213765,1170317.092857143,16367,826569
7471814.701306788,1190051.5985714286,16995,825459
7458984.84070712,1170281.3785714286,16318,826462
7459300.203008656,1170067.23,16292,826570
7475904.259913484,1192873.9485714287,17352,825558
7459237.827675236,1170241.0228571428,16292,826567
7459362.251929123,1170125.6428571427,16292,826568
7477188.370986926,1168140.2742857141,16540,825320
7459501.9594627265,1170260.017142857,16292,826566
7459240.984038793,1170430.0585714285,16294,826571
7458964.376651395,1170806.2028571428,16294,826572
7459400.997608895,1170219.3128571429,16292,826574
7475741.206346326,1174527.6142857145,16530,826638
7475835.948669856,1174466.6042857142,16530,826639
7476343.19466448,1175769.9057142858,16522,826629
7475630.821031965,1174297.7071428571,16530,826630
7476146.474647245,1175782.2042857143,16495,826631
7476189.54467801,1175712.0328571429,16526,826632
7476087.689655216,1174701.2085714284,16527,826634
7476308.211152018,1174769.31,16527,826635
7475781.000402005,1174626.7342857143,16530,826636
7475897.373764403,1174530.3499999999,16530,826637
7462908.162260972,1168445.3728571427,16253,826367
7463727.521046834,1169976.8942857143,16253,826368
7460212.312064195,1167996.28,16330,826369
7459994.7291365955,1167801.4685714287,16288,826371
7460113.311745081,1167845.1528571427,16288,826372
7472313.325286746,1189574.1557142856,16622,826416
7458466.122254571,1170858.6442857143,16318,826460
7460348.921498638,1167851.234285714,16274,826365
7466054.297460111,1165782.6842857143,16299,826366
7472182.177420385,1174882.2785714287,16428,829902
7472336.812166125,1174768.5757142857,16448,829904
7472147.165421607,1174669.4171428573,16448,829907
7472230.788298279,1174609.3342857142,16448,829908
7472031.388967285,1174669.137142857,16448,829909
7472379.72661571,1174549.0328571429,16478,829910
7472398.4423645325,1174718.2557142857,16478,829911
7472447.442756062,1174896.9857142856,16478,829912
7472323.357927534,1175002.6814285715,16428,829913
7458259.652277071,1175049.7828571429,17021,829973
7483968.338680885,1174799.0571428572,16555,829931
7483634.335409449,1173529.2842857144,16556,829946
7483603.182844842,1173701.9528571428,16556,829948
7481792.293267222,1171664.1842857143,16550,829949
7454881.542195113,1177743.7771428572,16889,801453
7474707.7788839135,1173710.8242857144,16450,822266
7471607.5211777305,1193626.8642857142,17280,836700
7471253.154606737,1193583.9371428571,17280,836703
7474781.592556177,1173714.46,16450,822245
7474571.816482317,1173516.5871428573,16450,822246
7474469.713113306,1173565.1514285714,16450,822247
7474602.634353022,1173634.907142857,16450,822248
7474431.334796663,1173396.2642857144,16450,822250
7474720.1572498325,1173418.1428571427,16459,822252
7474561.614135426,1173343.8885714286,16450,822253
7474658.892836029,1173356.387142857,16459,822254
7474214.883708524,1173739.1385714286,16450,822255
7474527.338657934,1173663.81,16427,822256
7474314.942072349,1173774.8785714286,16459,822257
7474259.912059661,1173630.7814285713,16450,822258
7474371.113114712,1173640.5328571429,16450,822259
7474526.253643713,1173750.2271428572,16427,822260
7474354.725499276,1173901.2171428571,16460,822262
7474453.995856032,1173787.7785714287,16427,822263
7474398.445120342,1173834.8142857142,16459,822264
7480901.352128299,1183230.0142857144,17573,823059
7480640.585411819,1183376.3385714286,17573,823060
7471175.584791008,1188871.5028571428,16862,824896
7458281.627613867,1167668.6528571427,16284,797085
7458423.9249023665,1167574.5185714285,16351,797086
7458550.298357382,1167454.0942857142,16351,797087
7458312.545294894,1167798.4385714284,16351,797088
7470497.48100091,1183783.7942857142,16612,827133
7477848.074176503,1194512.0071428572,17306,826907
7477832.389794481,1194418.102857143,17306,826908
7457614.807560509,1175363.3385714286,17021,829974
7473810.016911705,1194864.572857143,17273,797901
7477862.640775677,1184857.6071428573,17571,801655
7475623.926713054,1194832.2157142856,17269,802793
7473289.402559606,1185297.31,16596,804716
7476377.346903813,1187645.9757142859,17195,804750
7476197.440671464,1187665.212857143,17190,804751
7472008.371917444,1189865.3814285714,17074,806587
7466491.508241764,1162958.6171428573,16377,804946
7471044.414053196,1188822.0485714285,17131,773062
7472268.968518406,1191248.9042857143,17230,787871
7473240.601650605,1193801.1428571427,17334,772764
7474137.787837172,1195187.9985714285,17327,772860
7474214.7195960935,1195010.8042857144,17328,772863
7474095.194793407,1195483.3642857145,17327,772866
7459679.449715654,1172464.2228571428,16276,773819
7478839.56165028,1188027.5714285714,17550,789724
7478427.589253846,1187146.1785714286,17550,789725
7456453.261107914,1168561.4242857143,16301,789440
7456077.00519466,1168797.8728571427,16306,789441
7456384.147403072,1168849.7614285715,16336,789443
7475679.178606955,1193731.9357142858,17326,790819
7476926.756091585,1191610.112857143,17175,790826
7490906.01169812,1195535.1600000001,17413,790837
7458127.157950712,1176458.5157142857,17150,779036
7456492.364152448,1180748.9,17009,779334
7457118.230865739,1179451.2785714287,17009,779335
7465558.510730249,1182501.1614285714,16841,780681
7474349.587681923,1174571.3157142857,16446,780727
7474697.1414425,1174907.2628571428,16446,780729
7474360.454480341,1174798.62,16491,780730
7474637.2093366105,1175228.23,16421,780739
7474508.813864179,1175524.8785714286,16421,780740
7474436.797969304,1175607.22,16421,780741
7474400.506615173,1174359.1800000002,16452,780742
7474566.9516988695,1175441.8457142857,16421,780743
7474284.705814829,1174425.7000000002,16452,780744
7474147.014553869,1174676.9771428572,16414,780745
7474037.26776238,1174726.17,16414,780746
7474357.422620811,1174461.422857143,16446,780747
7474154.797050203,1174755.9,16414,780749
7474259.255005418,1174703.0285714285,16414,780750
7474065.6194458045,1175269.02,16491,780751
7474239.3710133685,1175056.9457142858,16491,780752
7474431.571334427,1175164.0,16421,780753
7474513.589873197,1175140.632857143,16421,780754
7487109.985327972,1199479.5557142857,17461,811605
7487327.061961657,1199502.7185714287,17461,811606
7487621.573695846,1199808.6157142855,17466,811607
7487355.393467609,1199103.2285714287,17460,811610
7487726.0070004435,1199369.3,17459,811611
7487157.063250475,1199020.3757142858,17456,811612
7487040.178732906,1199427.3442857144,17461,811613
7487214.238834776,1198893.1542857143,17456,811614
7487422.565012759,1199156.8814285714,17460,811615
7486914.449575592,1198960.53,17456,811632
7486900.43913988,1199391.9485714287,17471,811633
7487264.475010421,1198831.99,17456,811634
7472282.197532056,1189215.3728571427,16621,814294
7472097.902587781,1192401.5642857142,17227,780439
7445795.662554676,1184373.5571428572,17628,781495
7473141.529555069,1174692.6228571427,16439,789279
7473974.839562694,1193160.572857143,17287,812983
7478556.838777764,1159776.6985714287,50150,816221
7472265.671755178,1174081.7085714284,16407,789299
7459625.066561336,1174274.0657142857,16281,813876
7457489.7913494,1167796.907142857,16333,782404
7457683.281068392,1167991.5014285715,16368,782407
7467627.618620057,1186270.09,16923,815762
7467435.0362651525,1186239.7442857143,16914,815763
7475058.414083172,1185636.9057142856,16598,815765
7475098.116236419,1185667.6214285714,16598,815766
7493502.807225816,1175151.852857143,16235,818236
7494623.290877197,1175213.1800000002,16234,818238
7470677.049517537,1189726.1314285714,16984,817309
7474355.374294303,1176038.5671428572,16449,818323
7474450.055946523,1175992.9057142856,16449,818324
7474416.307247643,1175837.6214285714,16449,818325
7474471.0704109,1175921.8542857142,16449,818326
7474254.106985109,1176412.5114285713,16449,818327
7474068.339050205,1176043.4485714287,16449,818328
7474116.891108414,1175968.4328571428,16449,818329
7474219.096204621,1175861.2142857143,16449,818330
7473208.686582079,1175685.647142857,16419,818331
7473434.71289178,1175811.3214285714,16419,818332
7473215.542686447,1175752.2314285715,16419,818333
7477774.14573957,1186267.2028571428,17553,783896
7477910.197543934,1186418.2614285715,17553,783898
7477972.681517025,1186386.0557142857,17553,783899
7477733.924821431,1186083.6057142857,17554,783900
7477647.102594066,1186085.3557142857,17554,783901
7477561.3652549125,1186042.322857143,17554,783902
7477607.940694721,1185575.7785714285,17437,783903
7475870.111282259,1175952.7857142857,16521,784779
7476503.989560595,1176188.407142857,16495,784780
7476348.389338485,1176232.1385714286,16495,784782
7476042.790585876,1176164.922857143,16521,784783
7475648.8149931785,1176162.0428571429,16521,784785
7475984.934528912,1176083.8785714286,16521,784786
7476023.520729284,1176255.6314285714,16521,784787
7494313.908284359,1174879.3314285714,16234,818239
7494476.585615676,1174625.8614285714,16234,818240
7493615.0562572945,1173910.5671428572,16236,818241
7493820.886253014,1174286.2428571428,16236,818242
7493317.952526743,1173901.6928571428,16236,818243
7474600.127502664,1182180.0171428572,16585,819224
7475307.349702287,1181209.0957142857,16515,819226
7473799.376183914,1193303.4657142858,17344,819244
7472166.476343781,1174205.1957142856,16456,789301
7468117.3103207275,1187056.592857143,16942,819872
7471990.589561971,1174086.342857143,16456,789302
7473060.789964536,1174540.9685714287,16439,789278
7471845.451077252,1173890.4742857143,16407,789303
7471840.2063740585,1174010.48,16407,789304
7471926.843359809,1173864.1500000001,16407,789305
7471960.176802349,1173676.3028571429,16407,789306
7466482.606405854,1181675.4185714284,16845,789109
7493715.110137532,1189700.1085714286,17602,789245
7472561.8133400865,1187371.9571428571,16824,810011
7472469.762187839,1187305.1600000001,16822,810012
7476175.29268804,1189874.2842857142,17208,778689
7468226.330017645,1184566.8857142855,16917,778690
7473476.768799096,1192694.0814285716,17290,779607
7483554.306913707,1200026.6142857145,17513,779628
7487568.056520825,1199288.9728571428,17460,811624
7474445.429869676,1174584.6628571427,16446,780731
7474589.882676262,1175293.6842857143,16421,780733
7474600.136200316,1175604.2685714285,16421,780734
7474580.250482282,1175364.2714285715,16421,780737
7474690.450821784,1175302.5742857144,16421,780738
7487068.91501582,1199192.097142857,17456,811619
7487255.251863222,1199310.984285714,17461,811620
7486893.212446241,1199262.6385714286,17471,811621
7486909.3682990465,1199167.0185714285,17456,811622
7486815.792324966,1199157.5242857141,17471,811623
7487546.891099953,1199507.77,17461,811625
7488189.023173157,1199347.26,17462,811626
7487903.515565371,1200003.8657142858,17467,811627
7488018.844718076,1199981.5285714285,17467,811628
7487170.629486818,1199754.0585714285,17466,811629
7487420.7836946845,1199759.0871428573,17466,811630
7487841.923956336,1200273.6042857142,17467,811631
7470995.430055939,1189001.6857142858,16863,812247
7459596.613703058,1173078.98,16308,808724
