arc_uid,source,target,interior_flag,edge_uid,child_block_uid,parent_block_uid,leftrightflag,street_uid
2038973,6622,22496,0,9485359,315921,17332,R,95816
2042164,21151,11069,1,1640755,317020,17246,L,281044
2042164,11069,21151,1,1640754,317020,17246,R,281044
5871388,17460,11613,0,10587396,1205218,16527,L,642851
5871388,11613,17460,0,10587397,1210675,16527,R,642851
5572413,5681,6925,0,9580851,1174831,17358,R,76916
5572413,6925,5681,0,9580850,1174831,17358,L,76916
2056102,14329,6954,1,1632101,321338,16442,R,90690
2056102,6954,14329,1,1632100,321338,16442,L,90690
5109450,22658,7898,0,8391959,1072878,17044,L,591723
5109450,7898,22658,0,8391958,1072879,17044,R,591723
3991171,11230,15307,1,6347077,882833,16237,R,248239
3991171,15307,11230,1,6347078,882833,16237,L,248239
5118868,14487,168,0,8411199,1077906,16331,L,526401
5118868,168,14487,0,8411200,1029057,16254,R,526401
4598829,10702,14305,0,7571214,1028278,16566,L,46602
4598829,14305,10702,0,7571215,997055,16566,R,46602
3498538,21585,16671,1,5259788,999124,16672,L,159558
3498538,16671,21585,1,5259789,999124,16672,R,159558
4194372,11358,15081,0,7557028,896835,16435,L,405543
4194372,15081,11358,0,7557029,896837,16398,R,405543
4576171,4541,18312,0,9601734,1154962,16793,L,384111
4576171,18312,4541,0,9601735,1114668,16718,R,384111
4578113,12332,5803,0,7233571,1067737,17232,R,184618
4578113,5803,12332,0,7233572,1067737,17232,L,184618
4577715,2186,17997,0,7228906,1174784,17167,L,336609
4577715,17997,2186,0,7228905,1174784,17167,R,336609
4242485,21054,14913,1,6679552,1155176,16261,L,479556
4242485,14913,21054,1,6679551,1155176,16261,R,479556
5783702,7988,4159,0,10567820,1195330,16278,L,638066
5783702,4159,7988,0,10567821,1201436,16253,R,638066
4575779,1977,21776,0,7221950,1043650,16812,R,25622
4575779,21776,1977,0,7221949,996705,16264,L,25622
2041705,2180,8952,0,1633814,1205113,17212,L,374411
2041705,8952,2180,0,1633812,818754,17214,R,374411
2033568,6907,2722,0,7530980,314322,17515,L,81434
2033568,2722,6907,0,7530981,314261,17516,R,81434
5864794,19281,16046,0,10569984,1205098,17443,L,641316
5864794,16046,19281,0,10569985,1201361,17443,R,641316
5859783,11130,17291,0,10557448,1210678,17438,L,62762
5859783,17291,11130,0,10557449,1210677,16499,R,62762
4584399,19510,4925,0,7226114,882833,16237,R,171763
4584399,4925,19510,0,7226113,311367,16237,L,171763
4231021,8616,7696,0,6662030,317566,16980,L,80164
4231021,7696,8616,0,6662032,1071976,16974,R,80164
2038651,4112,20164,0,1606440,315829,17275,R,179161
2038651,20164,4112,0,1606296,315794,17276,L,179161
5263396,16963,4354,0,8747779,321732,16257,L,215381
5263396,4354,16963,0,8747780,1205234,16362,R,215381
2033766,7681,10006,0,1601340,314374,17601,R,319188
2033766,10006,7681,0,1601321,314355,17601,L,319188
2042803,12932,5907,0,1611162,1154781,16999,L,233922
2042803,5907,12932,0,1611161,997500,16999,R,233922
2039418,7277,6688,0,1636978,316039,17361,L,172626
2039418,6688,7277,0,1636977,316105,17361,R,172626
2041141,7937,6232,0,1644608,316627,17296,L,319355
2041141,6232,7937,0,1644609,316688,17296,R,319355
2054297,20926,18441,0,1626943,320947,16764,L,211615
2054297,18441,20926,0,1626958,1067597,16765,R,211615
2044517,22052,20064,0,1613715,317888,17168,L,339890
2044517,20064,22052,0,1613775,317915,17168,R,339890
3775110,2785,11608,0,6053655,1154844,16598,L,416562
3775110,11608,2785,0,6053656,775749,16598,R,416562
4798687,9022,10185,0,7796713,1155163,17576,R,542559
4798687,10185,9022,0,7796712,1056779,17577,L,542559
2038840,2467,18396,0,1606683,315845,17334,L,80952
2038840,18396,2467,0,1606682,315906,17334,R,80952
4703742,4773,14827,0,7543219,1033121,16264,L,526194
4703742,14827,4773,0,7543218,1033120,16264,R,526194
2121046,21183,18519,0,7743944,339730,16320,L,339956
2121046,18519,21183,0,7743945,742386,16320,R,339956
2023374,10337,445,1,1585527,882833,16237,L,258497
2023374,445,10337,1,1585525,882833,16237,R,258497
4704665,18911,20057,0,7547679,1028171,17451,L,526458
4704665,20057,18911,0,7547678,1174770,17451,R,526458
2053038,22097,21958,0,1625626,320622,16973,L,380552
2053038,21958,22097,0,1625625,320606,16973,R,380552
3659565,15313,4649,1,5905371,1147484,17180,R,59987
3659565,4649,15313,1,5905370,1147484,17180,L,59987
4585213,856,4085,1,7238120,999134,16330,R,155132
4585213,4085,856,1,7238119,999134,16330,L,155132
2038583,2969,21407,0,1606389,315777,17364,L,290361
2038583,21407,2969,0,1606200,1195268,17366,R,290361
4045913,12783,22567,0,6422847,881881,16445,L,155158
4045913,22567,12783,0,6422848,881884,16445,R,155158
4577554,15713,12796,0,7231767,1154765,16822,L,115557
4577554,12796,15713,0,7231768,1154765,16822,R,115557
4576735,8942,5433,0,7240992,1154883,16560,L,204842
4576735,5433,8942,0,7240991,1154883,16560,R,204842
2049732,10869,873,1,1621393,319574,17560,R,164608
2049732,873,10869,1,1621394,319574,17560,L,164608
4714418,5778,4078,0,7582919,1058232,17609,L,528363
4714418,4078,5778,0,7582918,1027774,17609,R,528363
2053316,2831,3474,0,1625854,320695,16771,L,276946
2053316,3474,2831,0,1625805,320654,16771,R,276946
4577962,21906,6356,0,7233589,1154848,17162,L,0
4577962,6356,21906,0,7233590,1154848,17162,R,0
4575780,17145,1977,0,7225552,1043650,16812,R,64636
4575780,1977,17145,0,7225551,1004999,16264,L,64636
4607096,5503,18461,0,8505803,1154762,16828,L,236599
4607096,18461,5503,0,8505804,1201351,16829,R,236599
2046293,21358,8185,0,2745676,1000301,16630,R,0
2046293,8185,21358,0,2745675,1000301,16630,L,0
2047155,1415,66,1,1617821,999180,16943,L,0
2047155,66,1415,1,1617820,999180,16943,R,0
5118893,8584,21037,0,8411341,1077908,16254,L,593067
5118893,21037,8584,0,8411342,1077910,16254,R,593067
4612487,18196,17002,0,7302772,1210581,17301,L,0
4612487,17002,18196,0,7302773,1210581,17301,R,0
5558709,6390,22263,0,9542476,1118933,17048,L,333463
5558709,22263,6390,0,9542477,1072874,17055,R,333463
5558145,12000,4337,1,9540542,1201435,16294,L,44402
5558145,4337,12000,1,9540543,1201435,16294,R,44402
4839819,1622,21011,0,7865823,1056803,16531,L,544526
4839819,21011,1622,0,7865824,1072217,16498,R,544526
2034077,16707,10088,0,8539093,1174780,17409,L,166240
2034077,10088,16707,0,8539094,923301,17405,R,166240
5553636,14896,22139,0,9529306,1154808,17539,L,207813
5553636,22139,14896,0,9529307,315417,17427,R,207813
4704537,2412,7692,0,8257476,1153659,17579,L,399889
4704537,7692,2412,0,8257477,1153656,17607,R,399889
2054732,19720,19895,0,8538337,321044,16314,L,139346
2054732,19895,19720,0,8538338,321053,16249,R,139346
2051822,4426,13949,1,8541933,320074,16588,L,188163
2051822,13949,4426,1,8541934,320074,16588,R,188163
4575514,11026,15296,0,9664851,1204933,16462,L,101553
4575514,15296,11026,0,9664852,1042130,16442,R,101553
4609219,14227,14103,0,7744598,997592,17227,L,209145
4609219,14103,14227,0,7744599,1005183,17227,R,209145
4577502,16658,2421,1,7239209,1006722,17581,R,200503
4577502,2421,16658,1,7239210,1006722,17581,L,200503
4584755,2027,2724,1,7222581,1174757,17072,L,335876
4584755,2724,2027,1,7222582,1174757,17072,R,335876
4578554,18044,10859,0,7226410,1195266,17211,L,381988
4578554,10859,18044,0,7226409,1195266,17211,R,381988
4575102,6254,3658,1,7240809,996334,16330,R,510003
4575102,3658,6254,1,7240810,996334,16330,L,510003
2044381,18237,6709,0,2745446,905839,16974,R,0
2044381,6709,18237,0,2745445,905839,16974,L,0
5109327,7881,5952,0,8391616,1174770,17451,R,591714
5109327,5952,7881,0,8391617,1071979,17451,L,591714
2042282,4039,6120,0,1610683,1174792,17175,R,62958
2042282,6120,4039,0,1610684,922818,17175,L,62958
2047595,17115,17235,0,1618373,1154843,16600,R,196993
2047595,17235,17115,0,1618375,1210573,16602,L,196993
3827842,12530,15979,0,6129590,1000651,16317,R,98033
3827842,15979,12530,0,6129589,822650,16317,L,98033
2023192,9095,6626,0,1584222,311283,16239,L,291707
2023192,6626,9095,0,1584221,311284,16239,R,291707
3147755,10830,15561,0,4308042,982882,17035,L,195335
3147755,15561,10830,0,4308043,715084,17035,R,195335
4039908,17530,13973,0,6413047,882382,16562,L,408708
4039908,13973,17530,0,6413048,1028925,16562,R,408708
4576706,5774,11947,0,7232072,1043533,16519,L,262347
4576706,11947,5774,0,7232071,1004896,16517,R,262347
3310266,18478,23044,0,4538157,320045,16594,L,160414
3310266,23044,18478,0,4538158,320080,16594,R,160414
4584522,21152,9377,0,7229878,1042106,16425,R,425078
4584522,9377,21152,0,7229877,999160,16459,L,425078
2042891,11753,15184,0,1611271,317285,17104,R,150121
2042891,15184,11753,0,1611272,779889,17002,L,150121
4575848,3855,1842,0,7233562,1005003,16640,L,123790
4575848,1842,3855,0,7233561,1005003,16640,R,123790
4575922,2322,21225,0,7238670,320791,16479,L,268510
4575922,21225,2322,0,7238669,320791,16479,R,268510
4575672,20282,6042,0,7236518,320981,16449,L,268510
4575672,6042,20282,0,7236517,818327,16449,R,268510
4612500,8008,104,0,7302798,1000379,17357,L,25645
4612500,104,8008,0,7302799,1154873,17180,R,25645
4575015,9355,21384,0,7222410,1155169,50148,L,0
4575015,21384,9355,0,7222409,1155169,50148,R,0
4575322,6391,783,0,7227237,1174590,16334,L,25622
4575322,783,6391,0,7227238,1174590,16334,R,25622
2055346,15353,22240,0,1635637,321207,16542,L,291804
2055346,22240,15353,0,1635613,1028924,16555,R,291804
3311019,17363,987,0,6694663,1204915,16404,L,184478
3311019,987,17363,0,6694664,321410,16477,R,184478
2051733,10016,7680,0,1624087,1043607,16845,L,118015
2051733,7680,10016,0,1624086,1006709,16926,R,118015
4242531,3302,8132,0,7586288,1027614,16712,L,103030
4242531,8132,3302,0,7586289,1000239,16712,R,103030
2051116,1825,201,0,1623211,319990,16492,L,59803
2051116,201,1825,0,1623493,1210578,16518,R,59803
3781679,8707,10873,0,6063963,764285,16236,L,123789
3781679,10873,8707,0,6063964,1210682,16236,R,123789
4143846,11720,8424,0,6541147,874604,17454,L,83656
4143846,8424,11720,0,6541148,874609,17447,R,83656
3308769,6471,1615,0,4540363,995504,17327,L,385007
3308769,1615,6471,0,4540364,741846,17327,R,385007
2049158,4880,19794,0,1620368,319242,16586,L,163491
2049158,19794,4880,0,1620584,319467,16589,R,163491
4578763,10620,12143,0,7235493,1174830,17382,L,0
4578763,12143,10620,0,7235494,1174830,17382,R,0
2054749,1738,10875,0,1627382,842478,16314,L,243190
2054749,10875,1738,0,1627381,321048,16249,R,243190
2034680,672,8969,0,1644723,314679,17486,L,419211
2034680,8969,672,0,1602336,314626,17503,R,419211
2051428,13942,12690,1,1623624,784240,16804,L,75512
2051428,12690,13942,1,1623623,784240,16804,R,75512
2120147,13018,4069,0,1907160,996522,16540,L,332660
2120147,4069,13018,0,1907159,996520,16535,R,332660
3750161,6380,7568,0,6017809,339511,16320,L,145945
3750161,7568,6380,0,6017811,339540,50145,R,145945
4584211,19648,16265,0,7229845,898487,16560,L,271786
4584211,16265,19648,0,7229846,1210578,16518,R,271786
4582354,20702,9893,0,7233453,1029152,16264,L,542180
4582354,9893,20702,0,7233454,884735,16258,R,542180
2046818,3056,1498,0,1617237,318686,17118,L,333732
2046818,1498,3056,0,1617334,849100,16939,R,333732
2057267,22988,11163,0,1629434,321726,17046,L,414505
2057267,11163,22988,0,1629433,321714,17055,R,414505
2119278,7025,1782,0,1906772,339596,50149,L,166260
2119278,1782,7025,0,1906770,1072219,50142,R,166260
4577695,20538,16318,0,7238313,1154852,17550,L,0
4577695,16318,20538,0,7238314,1154852,17550,R,0
4581236,22539,14218,0,7241371,1086760,16632,L,191194
4581236,14218,22539,0,7241372,1086760,16632,R,191194
2039484,22154,15510,0,1607546,316062,17336,L,64067
2039484,15510,22154,0,1607545,316078,17341,R,64067
4577283,13869,22371,0,7233113,1006719,17570,L,0
4577283,22371,13869,0,7233114,1006719,17570,R,0
2039874,6602,12263,0,2744570,1000388,17290,R,519836
2039874,12263,6602,0,2744569,1000389,17290,L,519836
2052946,22087,1750,0,1634530,320608,16712,L,99617
2052946,1750,22087,0,1634527,1077731,16712,R,99617
2043189,1331,20136,0,1611484,927397,17102,L,318849
2043189,20136,1331,0,1639833,1000327,17065,R,318849
3309209,18021,5935,0,4537437,311197,17627,L,55770
3309209,5935,18021,0,4537438,1114071,17626,R,55770
4585164,12184,20940,1,7222655,1153825,17094,L,258370
4585164,20940,12184,1,7222656,1153825,17094,R,258370
2121044,20166,17766,0,1906523,339754,16316,L,119045
2121044,17766,20166,0,1906498,339721,16316,R,119045
4578982,12204,10313,0,7241542,1154921,17267,L,232298
4578982,10313,12204,0,7241541,1154921,17267,R,232298
4607232,20801,20533,0,7292104,339991,16532,L,242840
4607232,20533,20801,0,7292105,340000,16533,R,242840
4599885,22053,925,0,7271887,742030,16822,R,97306
4599885,925,22053,0,7271886,856208,16815,L,97306
3498460,18378,5361,0,5258269,811613,17461,L,59884
3498460,5361,18378,0,5258268,811633,17471,R,59884
219551,2567,3100,0,3217975,552275,17420,L,105152
219551,3100,2567,0,3217987,1195258,17419,R,105152
2036034,671,11816,0,1603609,315103,17523,R,266764
2036034,11816,671,0,1603613,315092,17523,L,266764
2051742,15028,20088,1,1632207,320194,16590,L,413429
2051742,20088,15028,1,1632206,320194,16590,R,413429
2055941,16348,20390,0,1635172,321338,16442,R,101553
2055941,20390,16348,0,1635078,1204933,16462,L,101553
2049391,8311,18086,0,1620875,319413,16580,L,370108
2049391,18086,8311,0,1620873,319455,16587,R,370108
3308215,6467,17477,0,4539686,561943,17600,L,306969
3308215,17477,6467,0,4539685,561929,17600,R,306969
4583642,10594,19145,0,7224233,1201175,17150,L,73474
4583642,19145,10594,0,7224234,1201175,17150,R,73474
2054772,19704,12018,0,1627413,321048,16249,L,192673
2054772,12018,19704,0,1627411,321071,16249,R,192673
4584047,11313,14953,0,7225661,311248,17623,L,171763
4584047,14953,11313,0,7225662,1040537,16240,R,171763
2045969,1149,20077,0,1634070,318417,17568,L,164504
2045969,20077,1149,0,1634069,1195260,17550,R,164504
2039680,12270,4972,0,1607823,316165,17283,L,335486
2039680,4972,12270,0,1607822,316194,17283,R,335486
2046406,21509,12503,1,1616757,921733,16851,L,200614
2046406,12503,21509,1,1616756,921733,16851,R,200614
2055271,22499,4064,0,1645335,999004,16562,L,408696
2055271,4064,22499,0,1645333,999004,16562,R,408696
2055180,21936,10181,1,1627831,321133,17052,R,99267
2055180,10181,21936,1,1627832,321133,17052,L,99267
2033557,2907,8106,0,1601144,314289,17397,L,141529
2033557,8106,2907,0,1601100,1005216,17397,R,141529
827205,5564,7718,0,3214944,551540,17578,L,427123
827205,7718,5564,0,3214943,551603,16233,R,427123
2120400,14128,7154,1,1905903,909077,50145,L,247765
2120400,7154,14128,1,1905902,909077,50145,R,247765
3309744,8935,4326,0,4541529,742039,16766,L,0
3309744,4326,8935,0,4541530,1154783,16766,R,0
4123282,11215,17959,1,6522288,822798,16936,R,243901
4123282,17959,11215,1,6522287,822798,16936,L,243901
4580591,20018,9732,0,7227520,1174795,17180,R,398514
4580591,9732,20018,0,7227519,1174795,17180,L,398514
4137635,15671,16544,0,6533149,873777,16482,L,67172
4137635,16544,15671,0,6533150,896836,16435,R,67172
4575565,2020,14217,0,7240687,1147127,17009,L,255628
4575565,14217,2020,0,7240688,1147127,17009,R,255628
2044143,14265,243,0,1613161,317734,17062,R,265227
2044143,243,14265,0,1613162,317757,17063,L,265227
4575746,12354,9011,0,7227460,1153825,17094,L,386776
4575746,9011,12354,0,7227459,1153825,17094,R,386776
719253,12724,10129,0,3218904,552306,17419,L,342625
719253,10129,12724,0,3218905,1195258,17419,R,342625
3941672,11333,3703,1,6281685,1029279,17617,L,344803
3941672,3703,11333,1,6281686,1029279,17617,R,344803
2050876,6461,13848,0,1622838,319938,17573,R,298406
2050876,13848,6461,0,1622839,319777,17573,L,298406
3628035,12220,7766,0,5851530,315599,17276,L,44806
3628035,7766,12220,0,5851531,1005818,17276,R,44806
2050443,9367,13623,0,1622293,1005078,16493,L,85315
2050443,13623,9367,0,1622291,319824,16548,R,85315
2045186,7710,21486,0,1614788,318108,16778,L,109238
2045186,21486,7710,0,1614787,318156,16778,R,109238
3310422,14077,3258,0,4538283,1154866,16520,L,95112
3310422,3258,14077,0,4538284,742162,16520,R,95112
2120357,22412,10804,1,1907539,339530,16378,L,267599
2120357,10804,22412,1,1907538,339530,16378,R,267599
719243,20384,12639,0,3218899,552303,17419,L,172639
719243,12639,20384,0,3218901,552308,17419,R,172639
3578149,21007,12406,0,5543605,780718,16446,R,83410
3578149,12406,21007,0,5543604,780729,16446,L,83410
4577985,7925,10154,0,7229317,317549,16882,L,0
4577985,10154,7925,0,7229318,317549,16882,R,0
2023003,17510,3903,0,1583980,949056,17618,L,49982
2023003,3903,17510,0,1583977,311212,17614,R,49982
2033278,7492,2753,0,1600845,314214,17394,L,212927
2033278,2753,7492,0,1600844,920038,17412,R,212927
2052508,15571,1546,0,7265602,1154942,16953,L,341770
2052508,1546,15571,0,7265603,1004538,16956,R,341770
4152600,3311,8474,0,8553349,1040502,16375,L,145945
4152600,8474,3311,0,8553350,1153858,16375,R,145945
3311586,9638,9898,0,4543849,1195317,50150,L,25622
3311586,9898,9638,0,4543850,928954,16228,R,25622
2034520,18690,20246,0,1602176,314517,17519,L,380375
2034520,20246,18690,0,1602175,314602,17528,R,380375
2049917,8927,8368,0,1621704,319608,17572,R,292799
2049917,8368,8927,0,1621660,319608,17572,L,292799
2038519,835,17020,0,1606240,315796,17276,L,44806
2038519,17020,835,0,1606303,315773,17275,R,44806
2046667,7828,21000,0,1617127,318617,16630,L,200615
2046667,21000,7828,0,1617126,318624,16630,R,200615
2057082,22715,14107,0,1629337,321681,16383,L,277159
2057082,14107,22715,0,1629289,843349,16383,R,277159
2055424,9508,10741,0,1635128,996840,16437,L,387101
2055424,10741,9508,0,1635126,321246,16437,R,387101
2045407,18873,11817,0,1632174,318179,17203,L,203061
2045407,11817,18873,0,1632173,318201,17200,R,203061
4575974,12536,3686,0,7228553,1154419,17088,L,0
4575974,3686,12536,0,7228554,1154418,17088,R,0
4195169,14962,19200,0,7293394,1043463,17439,L,303892
4195169,19200,14962,0,7293395,893624,17439,R,303892
2039144,19850,22610,0,1607116,315986,17346,L,375981
2039144,22610,19850,0,1607115,316018,17343,R,375981
3658940,19944,5154,0,5904328,791205,17473,L,213578
3658940,5154,19944,0,5904329,724335,17473,R,213578
4584893,5414,6916,0,7228065,339623,16552,L,472383
4018006,11889,10513,0,6383698,982500,17121,R,189162
4018006,10513,11889,0,6383697,869437,17023,L,189162
2038925,9829,8362,0,1633410,315872,17280,L,272448
2038925,8362,9829,0,1633409,315855,17280,R,272448
5566555,4339,1826,0,9564694,1155161,17577,L,623685
5566555,1826,4339,0,9564695,1155164,17577,R,623685
5566577,13941,7845,0,9564747,885063,16253,R,386776
5566577,7845,13941,0,9564746,1153862,16273,L,386776
4584856,2048,1590,0,7223156,1005136,17185,R,398514
4584856,1590,2048,0,7223155,1005136,17185,L,398514
2044163,9031,4488,0,1632546,317744,16991,L,55563
2044163,4488,9031,0,1632545,317729,16988,R,55563
3659287,22032,2593,0,5904946,920963,17513,L,70370
3659287,2593,22032,0,5904947,741770,17513,R,70370
5054385,6399,9025,0,8270638,952252,17239,L,426011
5054385,9025,6399,0,8270639,316372,17240,R,426011
3498637,19539,4145,1,8211078,844747,16234,L,341476
3498637,4145,19539,1,8211079,844747,16234,R,341476
2041627,17359,15829,0,1609547,316574,17238,L,322355
2041627,15829,17359,0,1609997,316816,17245,R,322355
2039355,637,21829,0,1607386,316053,17343,L,256770
2039355,21829,637,0,1607385,316073,17343,R,256770
2043875,1614,6259,0,1612712,317637,17188,L,189583
2043875,6259,1614,0,1612711,317655,17176,R,189583
2038496,9781,3552,1,1606306,315729,17533,L,75410
2038496,3552,9781,1,1606305,315729,17533,R,75410
4584956,870,14538,1,7238641,1004891,17386,L,376110
